frequency,permittivity,conductivity
1000000,342.80123713308,0.23693636203160687
1584893.1924611137,226.8015605473551,0.24291115280125106
2511886.43150958,152.8981535781353,0.24838721643175066
3981071.705534973,105.89250002014128,0.2544059441391617
6309573.444801933,72.49469555899815,0.2608296460750616
10000000,50.22641568903217,0.26617528297926984
15848931.924611136,37.8815564109305,0.27001517514534845
25118864.3150958,31.749017662665953,0.2735976114612643
39810717.05534973,28.334134661119794,0.2788462880390486
63095734.44801933,25.61221641889928,0.28719485087063296
100000000,23.04062559797887,0.2976473552397574
