1,-0.29503,3.6614,-6.9185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.87436,-0.29482,3.6572,-6.9069,1.6879,-11.059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.87699,-0.29851,1.6875,-11.06,4.9189,-4.0451,3.64,-6.9319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.87701,-0.30082,6.663,-1.8326,3.64,-6.9321,4.8858,-4.0663,1.6875,-11.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.84793,-0.30093,2.2839,-7.9915,6.6617,-1.8339,1.6832,-11.065,3.6414,-6.7886,4.8799,-4.0672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.84705,-0.30097,3.5996,-6.8538,3.8884,-5.0338,1.6816,-11.067,6.6755,-1.8204,2.0741,-8.199,4.885,-3.8845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.84079,-0.30097,1.6718,-11.081,4.8739,-3.8664,6.6759,-1.82,3.591,-6.727,2.681,-7.5054,3.9856,-4.8972,1.4434,-8.8492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8121,-0.30093,4.3643,-4.4114,3.561,-6.8569,1.0313,-9.6104,3.4394,-5.5832,1.6604,-11.115,6.6935,-1.8064,4.8129,-3.6901,2.2404,-7.9147,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.77417,-0.30045,0.99576,-10.407,6.6805,-1.8146,3.5152,-6.6573,4.39,-4.3388,4.7942,-3.68,3.5286,-5.2928,1.7259,-8.4505,2.9982,-7.2539,1.6084,-11.178,0,0,0,0,0,0,0,0,0,0,0,0
0.77063,-0.30066,4.7762,-3.8704,1.6154,-8.5608,1.6012,-11.184,4.1085,-4.5877,1.0114,-10.454,4.4018,-3.151,3.3308,-5.5487,2.7654,-7.4005,3.5413,-6.7408,6.7257,-1.7797,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
