frequency,permittivity,conductivity
10,27445051.333433002,0.027606111933334242
12.589254117941673,24716559.638632562,0.0307197918420543
15.848931924611136,21370342.447355863,0.034544000631324075
19.952623149688797,17624537.737523418,0.03883593617219583
25.118864315095802,13835326.952255318,0.04319787554974453
31.62277660168379,10372764.722217355,0.047217926917905856
39.810717055349734,7486520.359224589,0.05062119358585161
50.11872336272724,5254038.773695695,0.053325769837097976
63.095734448019336,3619461.909555605,0.05539441083686048
79.43282347242815,2465755.2183262547,0.05694958737607315
100,1670254.0880691176,0.05811220073431034
125.89254117941672,1130367.5105751276,0.058980044287626356
158.48931924611136,768430.7163026877,0.059631113644097386
199.526231496888,528036.6042897297,0.06013149180608157
251.188643150958,369052.65361978364,0.06053801145898216
316.2277660168379,263535.7519634076,0.060896061319547175
398.1071705534973,192615.3079003096,0.061236148160042816
501.18723362727235,144042.05644265102,0.06157294433345873
630.9573444801933,110167.87107046918,0.06190991384971597
794.3282347242816,86266.35589477725,0.06224910888207252
1000,69268.74044188128,0.06260062264118418
1258.9254117941673,56998.20918220948,0.06298554570009289
1584.8931924611136,47828.192179104255,0.0634307937890789
1995.2623149688798,40581.244151057566,0.06395839926911694
2511.8864315095802,34506.843552698505,0.06457444924525783
3162.277660168379,29235.450336536345,0.06526546168488215
3981.0717055349733,24659.34400749165,0.06600829814635632
5011.872336272724,20766.070886246718,0.0667887373127919
6309.573444801933,17510.894652973617,0.06761310285300712
7943.282347242815,14786.665850812227,0.06850190897972719
10000,12467.95979619921,0.06947055116165535
12589.254117941673,10464.458398551285,0.07051375918160785
15848.931924611135,8736.724357811307,0.07160845045048075
19952.623149688796,7272.321969339875,0.07273282460656266
25118.8643150958,6054.400500145445,0.07388234982635897
31622.776601683792,5051.114837761244,0.0750678338558159
39810.717055349734,4224.650961501472,0.07630258153419604
50118.723362727236,3541.723318089444,0.07759558697883918
63095.734448019335,2975.7254246878697,0.0789541880726751
79432.82347242816,2504.739031453369,0.08038445226038637
100000,2111.358351319741,0.0818847722290184
125892.54117941673,1783.384635049458,0.08344562057964962
158489.31924611135,1512.0849225547536,0.08506433038642688
199526.23149688798,1288.954886368434,0.08675974196966683
251188.643150958,1104.5177023156225,0.08856457484172507
316227.7660168379,950.0148502972772,0.09049813523686256
398107.17055349733,819.5155496183714,0.0925492304458696
501187.23362727236,709.9859183657942,0.09469512107854966
630957.3444801933,619.4075760944683,0.09694506698263841
794328.2347242816,544.9837339000455,0.09936580507977828
1000000,482.92425901553014,0.10205876392715595
1258925.4117941672,429.53940014422966,0.10509976089072727
1584893.1924611137,382.4588525782968,0.10848606163048972
1995262.3149688798,340.99821179460645,0.1121443797376363
2511886.43150958,305.4597504362093,0.11601768556034281
3162277.660168379,276.0034815479003,0.12018097620901162
3981071.705534973,251.9549464941472,0.12490885422218653
5011872.336272724,231.83941823210418,0.1306591304546314
6309573.444801933,213.84425457063642,0.13797812722882372
7943282.347242815,196.35905228331026,0.14733582227944247
10000000,178.43194557612293,0.15891640162399726
12589254.117941672,160.02371072040907,0.1724704407267779
15848931.924611136,141.8873266625409,0.1873973494100653
19952623.1496888,125.04837683040405,0.2030958454148197
25118864.3150958,110.20809580244783,0.21933454518596865
31622776.60168379,97.4851027268665,0.23630669279003857
39810717.05534973,86.5846939459865,0.25429421496644145
50118723.36272724,77.14940359298338,0.27319925739588385
63095734.44801933,69.00141480021946,0.2923382865136634
79432823.47242816,62.14927617896396,0.31073020374007715
100000000,56.63457296476768,0.32769521925286654
125892541.17941673,52.39299337571033,0.3433102294105546
158489319.24611136,49.229151536944656,0.3584635153114311
199526231.49688798,46.87557631406962,0.37460727202256355
251188643.150958,45.06538895268144,0.3933968754009195
316227766.0168379,43.58261193518165,0.4163015182934613
398107170.5534973,42.28756215694733,0.4442650537926728
501187233.62727237,41.12021059834473,0.4776668814675486
630957344.4801934,40.07988700823886,0.5169174963319492
794328234.7242815,39.18728895474666,0.5637066160832899
1000000000,38.44903633772226,0.6224613178061906
1258925411.7941673,37.84233657166067,0.7016206059250683
1584893192.4611137,37.31846374747311,0.8148321783250492
1995262314.9688797,36.81246697835355,0.982412485955989
2511886431.50958,36.25047361117042,1.2330926598857068
3162277660.1683793,35.55443870936143,1.605446027875504
3981071705.534973,34.64898446901147,2.147859382789445
5011872336.272724,33.474226815723576,2.916246711145311
6309573444.801933,32.00143564799318,3.970930026331219
7943282347.242816,30.238186959029047,5.376999634876878
10000000000,28.21063844257637,7.209664284726401
12589254117.941673,25.934330320745413,9.553017543087211
15848931924.611135,23.40886993972075,12.469921530822651
19952623149.688797,20.656723181419363,15.936245709025144
25118864315.095802,17.777610757728798,19.77651234397727
31622776601.683792,14.959655364944847,23.669325859693153
39810717055.34973,12.41951680931218,27.25171155687346
50118723362.72724,10.314504168861397,30.256698642103167
63095734448.01933,8.695899345146032,32.584001419159065
79432823472.42816,7.523955453292233,34.27637693201987
100000000000,6.712588228257533,35.45114378943515
