0.72657,-1.9152,6.8754,-2.254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.47082,-1.9177,0.4261,-10.985,6.8763,-2.2535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.47121,-1.9847,6.9645,-2.1465,0.42566,-10.986,4.3921,-4.0877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.46643,-1.9838,0.40727,-11.031,6.9577,-2.1457,1.3089,-7.8084,4.4615,-4.0203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.46694,-1.9911,2.3612,-5.6176,4.4958,-3.9391,6.9738,-2.1317,0.40638,-11.03,1.2665,-7.8355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.457,-1.9897,2.7434,-5.1235,6.9677,-2.1336,0.41763,-11.046,4.5424,-3.8736,1.6016,-6.3218,1.1927,-7.9084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.43799,-1.9897,1.1926,-7.895,2.7359,-5.1258,0.28246,-11.256,6.9674,-2.1338,1.607,-6.3165,-0.051905,-10.476,4.5405,-3.8784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4393,-1.9935,2.1808,-5.6172,1.2284,-6.7751,4.5971,-3.759,-0.057348,-10.43,3.3303,-4.5684,1.1311,-7.943,0.28905,-11.244,6.9786,-2.1231,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.42829,-1.996,-0.016627,-10.529,4.1031,-4.0853,0.27022,-11.295,1.1505,-7.5413,1.7009,-6.1279,4.5539,-3.5591,2.6503,-5.1321,6.9851,-2.1173,0.70122,-8.2767,0,0,0,0,0,0,0,0,0,0,0,0
0.42916,-1.9966,0.75738,-8.2335,-0.023799,-10.517,1.1251,-7.517,2.4231,-5.2866,4.4919,-3.4454,3.0639,-4.5578,4.2959,-3.944,0.27472,-11.29,6.9885,-2.1136,1.6124,-6.1893,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
