1,-1.3902,4.5799,-3.9088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.58579,-1.3902,0.89699,-10.993,4.5799,-3.9086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.57856,-1.3913,1.5985,-7.8426,0.88122,-11.031,4.601,-3.8724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.58203,-1.4493,4.4794,-3.9539,0.88031,-11.018,6.895,-1.8821,1.5983,-7.8423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.57887,-1.4507,1.576,-7.8576,2.4339,-5.4244,0.88061,-11.03,6.9039,-1.8749,4.5195,-3.878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.51727,-1.4506,0.3758,-10.414,0.77525,-11.235,4.5194,-3.8781,6.9024,-1.8757,1.5776,-7.8492,2.4338,-5.4227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5102,-1.4512,1.5346,-7.8926,0.4179,-10.456,2.7862,-4.9623,0.76043,-11.249,4.5433,-3.8257,6.9172,-1.864,1.6669,-6.1515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.48912,-1.4527,0.45143,-10.528,1.0171,-8.2922,6.9414,-1.8507,1.4687,-7.5742,1.9754,-5.7723,0.74619,-11.293,4.5521,-3.7798,3.1695,-4.6287,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.48889,-1.4536,1.5479,-6.1789,0.45076,-10.537,1.489,-7.6971,4.5354,-3.7103,0.77552,-8.4644,3.6519,-4.2657,2.3999,-5.2179,6.9542,-1.8413,0.74428,-11.294,0,0,0,0,0,0,0,0,0,0,0,0
0.48783,-1.4528,4.0569,-3.9608,2.4753,-5.1493,4.4216,-3.6027,0.45559,-10.546,0.76165,-8.4803,6.9451,-1.8456,3.374,-4.2896,0.74171,-11.297,1.6041,-6.1242,1.4958,-7.6956,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
