1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7.5625,0.50036,71009,0.00010285,5067.8,5.9804e-06,56.838,8.4077e-12,2063.5,7.6662e-08,86.338,4.6683e-09,3.8549e+07,0.015458,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.6291,0.50028,11.605,4.1391e-11,3.8799e+07,0.015511,70631,0.00010437,132.01,7.6349e-09,5546.7,6.5071e-06,2064.4,8.363e-08,48.692,6.7334e-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.8703,0.50016,68948,0.00014773,1588,1.5728e-06,50.131,7.0665e-12,12743,2.1636e-05,96.344,5.8454e-09,3.9251e+07,0.015657,1877.2,7.2672e-08,9.6237,4.8777e-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.3036,0.5001,17206,3.1719e-05,14.533,2.5098e-11,29.448,1.8826e-09,2278,3.2112e-06,505.46,2.8667e-08,67008,0.00017192,44.274,6.2731e-12,3.9589e+07,0.015771,1682.7,1.1231e-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4.8059,0.50024,1829.3,2.4405e-06,1710,1.022e-07,11.558,2.836e-12,44.774,9.363e-12,68097,0.00015101,5.5388,9.7941e-11,13432,2.4881e-05,414.71,2.6639e-08,3.9037e+07,0.015616,31.258,2.4356e-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5.8724,0.50002,34.851,5.3641e-12,102.54,9.0161e-09,6074.8,1.424e-05,1312.2,2.2787e-06,23.223,1.6058e-11,35850,7.482e-05,1371.5,6.04e-08,3.9969e+07,0.015894,793.57,2.154e-07,48623,0.00026768,11.447,6.231e-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5.3827,0.50019,6.9018,5.5745e-10,769.13,7.3931e-07,20253,4.2062e-05,284.94,2.384e-08,20.084,4.0876e-12,34.168,3.9171e-09,4.318,5.3497e-11,1635.3,8.5211e-08,3.9214e+07,0.015682,35.056,1.0523e-11,3243.6,6.5909e-06,62824,0.0001831,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4.5895,0.50004,1550,1.0281e-07,1109.9,1.4372e-06,7.0758,3.8513e-11,5207,1.1352e-05,15580,0.00058691,27822,6.2458e-05,492.39,3.3135e-08,48.301,5.4141e-09,3.9896e+07,0.015883,45.751,8.1054e-12,9.0956,6.6276e-10,45320,0.00019327,7.3144,2.1317e-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4.6034,0.50006,1587.2,9.0644e-08,361.51,2.8182e-08,7722.5,2.3877e-05,3.9794e+07,0.015841,3.7376,7.4604e-11,28.416,5.7481e-12,3.8756,1.6485e-12,723.42,7.7901e-07,8.314,7.374e-10,32620,8.221e-05,41.041,4.8061e-09,2371.2,5.5572e-06,24.68,1.2545e-11,47315,0.00025465,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
